Datum;Kontobezeichnung;Nummer;Beschreibung;Bemerkung;Buchungstext;Kategorie;Kontoart;Aktion;Abgleichen;Nach m. Währung;Von m. Währung;Nach numerisch;Von numerisch;Nach Kurs;Von Kurs
09.03.2016;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;11,00 €;;11,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;11,00 €;;11,00;;1,00;
;;;;;;Bargeld;S;;N;;-11,00 €;;-11,00;;1,00
01.04.2016;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;11,00 €;;11,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;11,00 €;;11,00;;1,00;
;;;;;;Bargeld;S;;N;;-11,00 €;;-11,00;;1,00
05.04.2016;Kneipe/Ausgehen;;Koflers;;;Bargeld;T;;N;25,00 €;;25,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;25,00 €;;25,00;;1,00;
;;;;;;Bargeld;S;;N;;-25,00 €;;-25,00;;1,00
24.04.2016;Kneipe/Ausgehen;;Wolf;;;Bargeld;T;;N;15,50 €;;15,50;;;
;;;;;;Kneipe/Ausgehen;S;;N;15,50 €;;15,50;;1,00;
;;;;;;Bargeld;S;;N;;-15,50 €;;-15,50;;1,00
16.05.2016;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
06.06.2016;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
10.06.2016;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;8,00 €;;8,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;8,00 €;;8,00;;1,00;
;;;;;;Bargeld;S;;N;;-8,00 €;;-8,00;;1,00
04.07.2016;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
23.07.2016;Kneipe/Ausgehen;;Das Fest;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
19.09.2016;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
26.11.2016;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;50,00 €;;50,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;50,00 €;;50,00;;1,00;
;;;;;;Bargeld;S;;N;;-50,00 €;;-50,00;;1,00
26.01.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;100,00 €;;100,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;100,00 €;;100,00;;1,00;
;;;;;;Bargeld;S;;N;;-100,00 €;;-100,00;;1,00
10.03.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;30,00 €;;30,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;30,00 €;;30,00;;1,00;
;;;;;;Bargeld;S;;N;;-30,00 €;;-30,00;;1,00
20.03.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;30,00 €;;30,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;30,00 €;;30,00;;1,00;
;;;;;;Bargeld;S;;N;;-30,00 €;;-30,00;;1,00
19.05.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;30,00 €;;30,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;30,00 €;;30,00;;1,00;
;;;;;;Bargeld;S;;N;;-30,00 €;;-30,00;;1,00
19.06.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;30,00 €;;30,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;30,00 €;;30,00;;1,00;
;;;;;;Bargeld;S;;N;;-30,00 €;;-30,00;;1,00
19.06.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;30,00 €;;30,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;30,00 €;;30,00;;1,00;
;;;;;;Bargeld;S;;N;;-30,00 €;;-30,00;;1,00
20.07.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;30,00 €;;30,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;30,00 €;;30,00;;1,00;
;;;;;;Bargeld;S;;N;;-30,00 €;;-30,00;;1,00
13.08.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;30,00 €;;30,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;30,00 €;;30,00;;1,00;
;;;;;;Bargeld;S;;N;;-30,00 €;;-30,00;;1,00
14.09.2017;Kneipe/Ausgehen;;Biertrinken;;;Bargeld;T;;N;5,00 €;;5,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;5,00 €;;5,00;;1,00;
;;;;;;Bargeld;S;;N;;-5,00 €;;-5,00;;1,00
11.10.2017;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;10,00 €;;10,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;10,00 €;;10,00;;1,00;
;;;;;;Bargeld;S;;N;;-10,00 €;;-10,00;;1,00
23.01.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;50,00 €;;50,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;50,00 €;;50,00;;1,00;
;;;;;;Bargeld;S;;N;;-50,00 €;;-50,00;;1,00
23.02.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;40,00 €;;40,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;40,00 €;;40,00;;1,00;
;;;;;;Bargeld;S;;N;;-40,00 €;;-40,00;;1,00
23.03.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;50,00 €;;50,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;50,00 €;;50,00;;1,00;
;;;;;;Bargeld;S;;N;;-50,00 €;;-50,00;;1,00
23.04.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;50,00 €;;50,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;50,00 €;;50,00;;1,00;
;;;;;;Bargeld;S;;N;;-50,00 €;;-50,00;;1,00
01.05.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;4,00 €;;4,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;4,00 €;;4,00;;1,00;
;;;;;;Bargeld;S;;N;;-4,00 €;;-4,00;;1,00
18.05.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
05.06.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
20.06.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;30,00 €;;30,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;30,00 €;;30,00;;1,00;
;;;;;;Bargeld;S;;N;;-30,00 €;;-30,00;;1,00
22.07.2018;Kneipe/Ausgehen;;Das Fest;;;Bargeld;T;;N;10,00 €;;10,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;10,00 €;;10,00;;1,00;
;;;;;;Bargeld;S;;N;;-10,00 €;;-10,00;;1,00
25.07.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
13.08.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;15,00 €;;15,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;15,00 €;;15,00;;1,00;
;;;;;;Bargeld;S;;N;;-15,00 €;;-15,00;;1,00
16.09.2018;Kneipe/Ausgehen;;Kneipe;;;Bargeld;T;;N;9,00 €;;9,00;;;
;;;;;;Kneipe/Ausgehen;S;;N;9,00 €;;9,00;;1,00;
;;;;;;Bargeld;S;;N;;-9,00 €;;-9,00;;1,00
03.11.2015;Kultur;;Technikmuseum;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kultur;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
28.11.2015;Kultur;;Berlin;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Kultur;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
11.06.2015;Musik/Kino;;CD;;;Girokonto;T;;N;23,39 €;;23,39;;;
;;;;;;Musik/Kino;S;;N;23,39 €;;23,39;;1,00;
;;;;;;Girokonto;S;;N;;-23,39 €;;-23,39;;1,00
05.11.2015;Musik/Kino;;Amazon;;;Girokonto;T;;N;33,90 €;;33,90;;;
;;;;;;Musik/Kino;S;;N;33,90 €;;33,90;;1,00;
;;;;;;Girokonto;S;;N;;-33,90 €;;-33,90;;1,00
16.11.2015;Musik/Kino;;Kino;;;Bargeld;T;;N;10,00 €;;10,00;;;
;;;;;;Musik/Kino;S;;N;10,00 €;;10,00;;1,00;
;;;;;;Bargeld;S;;N;;-10,00 €;;-10,00;;1,00
20.11.2015;Musik/Kino;;Buster Shuffle;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Musik/Kino;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
28.11.2015;Musik/Kino;;Konzert Berlin;;;Bargeld;T;;N;10,00 €;;10,00;;;
;;;;;;Musik/Kino;S;;N;10,00 €;;10,00;;1,00;
;;;;;;Bargeld;S;;N;;-10,00 €;;-10,00;;1,00
18.02.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
01.03.2016;Musik/Kino;;Semper-Hifi;;;Girokonto;T;;N;27,59 €;;27,59;;;
;;;;;;Musik/Kino;S;;N;27,59 €;;27,59;;1,00;
;;;;;;Girokonto;S;;N;;-27,59 €;;-27,59;;1,00
18.03.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
04.04.2016;Musik/Kino;;Kopfhörer;;;Girokonto;T;;N;49,99 €;;49,99;;;
;;;;;;Musik/Kino;S;;N;49,99 €;;49,99;;1,00;
;;;;;;Girokonto;S;;N;;-49,99 €;;-49,99;;1,00
19.04.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
18.05.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
20.06.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
19.07.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
18.08.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
20.09.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
18.10.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
18.11.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
20.12.2016;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
11.01.2017;Musik/Kino;;Netflix;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
11.01.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
16.02.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
20.03.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;9,99 €;;9,99;;;
;;;;;;Musik/Kino;S;;N;9,99 €;;9,99;;1,00;
;;;;;;Girokonto;S;;N;;-9,99 €;;-9,99;;1,00
19.04.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
16.05.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
19.06.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
18.07.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
16.08.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
18.09.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
17.10.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
16.11.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
18.12.2017;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
03.01.2018;Musik/Kino;;Netflix;;;Girokonto;T;;N;7,99 €;;7,99;;;
;;;;;;Musik/Kino;S;;N;7,99 €;;7,99;;1,00;
;;;;;;Girokonto;S;;N;;-7,99 €;;-7,99;;1,00
16.01.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
01.02.2018;Musik/Kino;;Netflix;;;Girokonto;T;;N;7,99 €;;7,99;;;
;;;;;;Musik/Kino;S;;N;7,99 €;;7,99;;1,00;
;;;;;;Girokonto;S;;N;;-7,99 €;;-7,99;;1,00
16.02.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
02.03.2018;Musik/Kino;;Netflix;;;Girokonto;T;;N;7,99 €;;7,99;;;
;;;;;;Musik/Kino;S;;N;7,99 €;;7,99;;1,00;
;;;;;;Girokonto;S;;N;;-7,99 €;;-7,99;;1,00
16.03.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
04.04.2018;Musik/Kino;;Netflix;;;Girokonto;T;;N;7,99 €;;7,99;;;
;;;;;;Musik/Kino;S;;N;7,99 €;;7,99;;1,00;
;;;;;;Girokonto;S;;N;;-7,99 €;;-7,99;;1,00
17.04.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
16.05.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
18.06.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
17.07.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
16.08.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
18.09.2018;Musik/Kino;;Spotify;;;Girokonto;T;;N;14,99 €;;14,99;;;
;;;;;;Musik/Kino;S;;N;14,99 €;;14,99;;1,00;
;;;;;;Girokonto;S;;N;;-14,99 €;;-14,99;;1,00
10.04.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
08.05.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.06.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
09.07.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.08.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.09.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
08.10.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.11.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.12.2015;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
08.01.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.02.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.03.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
08.04.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
11.05.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
09.06.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
08.07.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.08.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
08.09.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.10.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
10.11.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
07.12.2016;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
09.01.2017;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
08.02.2017;Sport;;Kieser Training;;;Girokonto;T;;N;47,00 €;;47,00;;;
;;;;;;Sport;S;;N;47,00 €;;47,00;;1,00;
;;;;;;Girokonto;S;;N;;-47,00 €;;-47,00;;1,00
06.06.2015;Urlaub;;Div;;;Bargeld;T;;N;45,00 €;;45,00;;;
;;;;;;Urlaub;S;;N;45,00 €;;45,00;;1,00;
;;;;;;Bargeld;S;;N;;-45,00 €;;-45,00;;1,00
25.08.2015;Urlaub;;Trekkingfood, etc.;;;Girokonto;T;;N;51,54 €;;51,54;;;
;;;;;;Urlaub;S;;N;51,54 €;;51,54;;1,00;
;;;;;;Girokonto;S;;N;;-51,54 €;;-51,54;;1,00
01.09.2015;Urlaub;;Div;;;Bargeld;T;;N;50,00 €;;50,00;;;
;;;;;;Urlaub;S;;N;50,00 €;;50,00;;1,00;
;;;;;;Bargeld;S;;N;;-50,00 €;;-50,00;;1,00
07.09.2015;Urlaub;;Sagrada Familia;;;Girokonto;T;;N;18,75 €;;18,75;;;
;;;;;;Urlaub;S;;N;18,75 €;;18,75;;1,00;
;;;;;;Girokonto;S;;N;;-18,75 €;;-18,75;;1,00
08.05.2016;Urlaub;;Bergbahn;;;Bargeld;T;;N;16,00 €;;16,00;;;
;;;;;;Urlaub;S;;N;16,00 €;;16,00;;1,00;
;;;;;;Bargeld;S;;N;;-16,00 €;;-16,00;;1,00
26.05.2016;Urlaub;;Paddeln;;;Bargeld;T;;N;80,00 €;;80,00;;;
;;;;;;Urlaub;S;;N;80,00 €;;80,00;;1,00;
;;;;;;Bargeld;S;;N;;-80,00 €;;-80,00;;1,00
30.05.2016;Urlaub;;Urlaub Brandenburg;;;Girokonto;T;;N;60,00 €;;60,00;;;
;;;;;;Urlaub;S;;N;60,00 €;;60,00;;1,00;
;;;;;;Girokonto;S;;N;;-60,00 €;;-60,00;;1,00
10.09.2016;Urlaub;;Urlaub Spanien;;;Bargeld;T;;N;250,00 €;;250,00;;;
;;;;;;Urlaub;S;;N;250,00 €;;250,00;;1,00;
;;;;;;Bargeld;S;;N;;-250,00 €;;-250,00;;1,00
26.12.2016;Urlaub;;Urlaub Spanien;;;Bargeld;T;;N;20,00 €;;20,00;;;
;;;;;;Urlaub;S;;N;20,00 €;;20,00;;1,00;
;;;;;;Bargeld;S;;N;;-20,00 €;;-20,00;;1,00
30.12.2016;Urlaub;;Urlaub Malaga;;;Girokonto;T;;N;50,00 €;;50,00;;;
;;;;;;Urlaub;S;;N;50,00 €;;50,00;;1,00;
;;;;;;Girokonto;S;;N;;-50,00 €;;-50,00;;1,00
13.02.2017;Urlaub;;DAV Skiurlaub Ischgl Anzahlung;;;Girokonto;T;;N;166,00 €;;166,00;;;
;;;;;;Urlaub;S;;N;166,00 €;;166,00;;1,00;
;;;;;;Girokonto;S;;N;;-166,00 €;;-166,00;;1,00
26.02.2017;Urlaub;;DAV Skiurlaub Ischgl Rest;;;Girokonto;T;;N;664,00 €;;664,00;;;
;;;;;;Urlaub;S;;N;664,00 €;;664,00;;1,00;
